"product_id","category","product","client","operation_date","operation_day","operation_hour","week_of_month","day_of_week","sale_count","subtotal"
147,Budines,Budines de Limon,Dulce Miga,"2024-01-25","12","12","4",Jueves,1.0,94040
123,Cookies,Cookies Marmolado 200gr,Dulce Miga,"2024-01-25","12","12","4",Jueves,2.0,94040
125,Cookies,Cookies de Limon 200gr,Dulce Miga,"2024-01-25","12","12","4",Jueves,2.0,94040
280,Cookies,Cookies de Naranja 200gr,Dulce Miga,"2024-01-25","12","12","4",Jueves,3.0,94040
131,Pepas,Pepas de Membrillo 200gr,Dulce Miga,"2024-01-25","12","12","4",Jueves,3.0,94040
127,Cookies,Cookies de Coco 200gr,Dulce Miga,"2024-01-25","12","12","4",Jueves,2.0,94040
141,Cookies,Coquitos 200gr,Dulce Miga,"2024-01-25","12","12","4",Jueves,2.0,94040
156,Alfajores,Alfajorcitos Maicena 200gr,Dulce Miga,"2024-01-25","12","12","4",Jueves,3.0,94040
139,Cookies,Palmeritas 200gr,Dulce Miga,"2024-01-25","12","12","4",Jueves,3.0,94040
238,Pan Sandwich,Sand de pebete,Dulce Miga,"2024-01-25","12","12","4",Jueves,5.0,94040
108,Pan Molde,Pan Molde Integral,Dulce Miga,"2024-01-25","12","12","4",Jueves,3.0,94040
106,Facturas,Facturas-Medialunas,Dulce Miga,"2024-01-25","12","12","4",Jueves,84.0,94040
106,Facturas,Facturas-Medialunas,Dulce Miga,"2024-01-25","12","12","4",Jueves,36.0,94040
260,Unknow,Delivery,Dulce Miga,"2024-01-25","12","12","4",Jueves,1.0,94040
260,Unknow,Delivery,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,1.0,75320
189,Pastas,Sorrentinos Jamon/Muzza,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,1.0,75320
226,Pastas,Ñoquis x 400hrs,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,1.0,75320
232,Unknow,Sand de miga de JyQ ind,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,3.0,75320
131,Pepas,Pepas de Membrillo 200gr,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,1.0,75320
139,Cookies,Palmeritas 200gr,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,2.0,75320
158,Alfajores,Alfajor Chocolate Negro,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,2.0,75320
157,Alfajores,Alfajor de Maicena,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,2.0,75320
114,Pizzetas,Pizzetas x2,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,6.0,75320
121,Panaderia,Talitas/Chalitas con Semillas,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,2.0,75320
120,Panaderia,Talitas/Chalitas sin Semillas,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,2.0,75320
201,Pan Sandwich,Pan de lomo x2,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,2.0,75320
106,Facturas,Facturas-Medialunas,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,10.0,75320
106,Panaderia,Facturas-Medialunas,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,24.0,75320
107,Pan Molde,Pan Molde Blanco,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,4.0,75320
332,Unknow,Criollo 250 grs ,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,4.0,75320
230,Pastas,Disco de emp criollas x 12u,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,1.0,75320
229,Pastas,Disco de emp. arabes x12u,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,1.0,75320
154,Budines,Budin de Zanahoria,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,1.0,75320
148,Budines,Budin de Naranja,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,2.0,75320
147,Budines,Budines de Limon,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,2.0,75320
146,Budines,Budines Marmolados,MARINA FESTA ,"2024-01-25","16","16","4",Jueves,1.0,75320
111,Pan Sandwich,Pan Hamburguesa x 2,Local,"2024-01-25","16","16","4",Jueves,1.0,2960
106,Facturas,Facturas-Medialunas,Local,"2024-01-25","16","16","4",Jueves,4.0,2960
139,Cookies,Palmeritas 200gr,Local,"2024-01-25","16","16","4",Jueves,1.0,13482
111,Pan Sandwich,Pan Hamburguesa x 2,Local,"2024-01-25","16","16","4",Jueves,1.0,13482
106,Facturas,Facturas-Medialunas,Local,"2024-01-25","16","16","4",Jueves,1.0,13482
106,Facturas,Facturas-Medialunas,Local,"2024-01-25","16","16","4",Jueves,5.0,13482
107,Pan Molde,Pan Molde Blanco,Local,"2024-01-25","16","16","4",Jueves,1.0,13482
278,Unknow,Pizzeta de muzza y jamón,Local,"2024-01-25","16","16","4",Jueves,1.0,13482
281,Panaderia,Frances,Local,"2024-01-25","16","16","4",Jueves,1.0,13482
106,Facturas,Facturas-Medialunas,Local,"2024-01-25","17","17","4",Jueves,6.0,2295
148,Budines,Budin de Naranja,Local,"2024-01-25","18","18","4",Jueves,1.0,2385
193,Unknow,Productos libre de gluten,Local,"2024-01-25","18","18","4",Jueves,1.0,453
106,Facturas,Facturas-Medialunas,Local,"2024-01-25","18","18","4",Jueves,1.0,453
110,Pan Sandwich,Pan Chip x 250gr,Local,"2024-01-25","18","18","4",Jueves,2.0,3150
193,Unknow,Productos libre de gluten,Local,"2024-01-25","18","18","4",Jueves,1.0,300
281,Panaderia,Frances,Local,"2024-01-25","18","18","4",Jueves,1.0,4050
202,Alfajores,Alfajor de Chocolate Blanco,Local,"2024-01-25","18","18","4",Jueves,2.0,4050
120,Panaderia,Talitas/Chalitas sin Semillas,Local,"2024-01-25","18","18","4",Jueves,1.0,4050
177,Pastas,Spaguettis de Espinacas 200gr,Local,"2024-01-25","18","18","4",Jueves,1.0,1313
282,Criollos,Criollos x 200 (promo),Local,"2024-01-25","18","18","4",Jueves,1.0,3240
107,Pan Molde,Pan Molde Blanco,Local,"2024-01-25","18","18","4",Jueves,1.0,3240
106,Panaderia,Facturas-Medialunas,Local,"2024-01-25","19","19","4",Jueves,2.0,765
202,Alfajores,Alfajor de Chocolate Blanco,Local,"2024-01-25","19","19","4",Jueves,1.0,3150
278,Unknow,Pizzeta de muzza y jamón,Local,"2024-01-25","19","19","4",Jueves,1.0,3150
281,Panaderia,Frances,Local,"2024-01-25","19","19","4",Jueves,1.0,4600
106,Panaderia,Facturas-Medialunas,Local,"2024-01-25","19","19","4",Jueves,4.0,1530
122,Panaderia,Galletitas de Queso 100gr,Local,"2024-01-25","19","19","4",Jueves,1.0,2295
156,Alfajores,Alfajorcitos Maicena 200gr,Local,"2024-01-25","19","19","4",Jueves,1.0,2295
111,Pan Sandwich,Pan Hamburguesa x 2,Local,"2024-01-25","19","19","4",Jueves,1.0,1575
107,Pan Molde,Pan Molde Blanco,Local,"2024-01-25","19","19","4",Jueves,1.0,2160
109,Pan Sandwich,Pan Baguette x2,Local,"2024-01-25","19","19","4",Jueves,2.0,1425
190,Pastas,Sorrentinos calabaza/remolacha masa espinaca,Local,"2024-01-25","19","19","4",Jueves,1.0,9945
181,Pastas,Fetuchinis de Huevo 200gr,Local,"2024-01-25","19","19","4",Jueves,1.0,9945
172,Postres,Postre Chocotorta,Local,"2024-01-25","19","19","4",Jueves,1.0,9945
109,Pan Sandwich,Pan Baguette x2,Local,"2024-01-25","19","19","4",Jueves,2.0,9945
120,Panaderia,Talitas/Chalitas sin Semillas,Local,"2024-01-25","19","19","4",Jueves,1.0,9945
341,Unknow,Bengalas,Local,"2024-01-25","19","19","4",Jueves,1.0,5076
119,Chipa,Chipa,Local,"2024-01-25","19","19","4",Jueves,1.0,5076
298,Postres,Postre cheesecake de maracuya,Local,"2024-01-25","19","19","4",Jueves,2.0,5076
106,Facturas,Facturas-Medialunas,Local,"2024-01-25","19","19","4",Jueves,4.0,1360
340,Unknow,Velas,Local,"2024-01-25","19","19","4",Jueves,1.0,4455
159,Alfajores,Alfajor Coco,Local,"2024-01-25","19","19","4",Jueves,1.0,4455
353,Cuadrados,Cuadrado Mil Hojas,Local,"2024-01-25","19","19","4",Jueves,1.0,4455
139,Cookies,Palmeritas 200gr,Local,"2024-01-25","19","19","4",Jueves,1.0,4455
123,Cookies,Cookies Marmolado 200gr,Local,"2024-01-26","08","08","4",Viernes,1.0,1665
106,Facturas,Facturas-Medialunas,Local,"2024-01-26","09","09","4",Viernes,2.0,1980
101,Criollos,Criollos,Local,"2024-01-26","09","09","4",Viernes,1.0,1980
122,Panaderia,Galletitas de Queso 100gr,Local,"2024-01-26","09","09","4",Viernes,1.0,9375
101,Criollos,Criollos,Local,"2024-01-26","09","09","4",Viernes,1.0,9375
229,Pastas,Disco de emp. arabes x12u,Local,"2024-01-26","09","09","4",Viernes,1.0,9375
114,Pizzetas,Pizzetas x2,Local,"2024-01-26","09","09","4",Viernes,2.0,9375
268,Unknow,Cerveza Gauther rubia,Local,"2024-01-26","09","09","4",Viernes,1.0,9375
106,Facturas,Facturas-Medialunas,Local,"2024-01-26","09","09","4",Viernes,4.0,3188
114,Pizzetas,Pizzetas x2,Local,"2024-01-26","09","09","4",Viernes,2.0,3188
147,Budines,Budines de Limon,Local,"2024-01-26","09","09","4",Viernes,1.0,2385
260,Unknow,Delivery,El Ruso del Talar,"2024-01-26","10","10","4",Viernes,1.0,22640
330,Budines,Budin SIN LACTOSA,El Ruso del Talar,"2024-01-26","10","10","4",Viernes,2.0,22640
154,Budines,Budin de Zanahoria,El Ruso del Talar,"2024-01-26","10","10","4",Viernes,2.0,22640
148,Budines,Budin de Naranja,El Ruso del Talar,"2024-01-26","10","10","4",Viernes,2.0,22640
147,Budines,Budines de Limon,El Ruso del Talar,"2024-01-26","10","10","4",Viernes,2.0,22640
106,Panaderia,Facturas-Medialunas,El Ruso del Talar,"2024-01-26","10","10","4",Viernes,8.0,22640
260,Unknow,Delivery,Villa del Rosario ,"2024-01-26","10","10","4",Viernes,1.0,11822
114,Pizzetas,Pizzetas x2,Villa del Rosario ,"2024-01-26","10","10","4",Viernes,6.0,11822
201,Pan Sandwich,Pan de lomo x2,Villa del Rosario ,"2024-01-26","10","10","4",Viernes,6.0,11822
152,Budines,Postre Budin de Pan,Local,"2024-01-26","10","10","4",Viernes,1.0,13365
106,Facturas,Facturas-Medialunas,Local,"2024-01-26","10","10","4",Viernes,24.0,13365
281,Panaderia,Frances,Local,"2024-01-26","10","10","4",Viernes,1.0,2970
281,Panaderia,Frances,Brenlla,"2024-01-26","11","11","4",Viernes,1.0,2813
106,Facturas,Facturas-Medialunas,Brenlla,"2024-01-26","11","11","4",Viernes,3.0,2813
281,Panaderia,Frances,Brenlla,"2024-01-26","11","11","4",Viernes,1.0,2813
106,Facturas,Facturas-Medialunas,Brenlla,"2024-01-26","11","11","4",Viernes,3.0,2813
228,Unknow,Pan de campo,Local,"2024-01-26","11","11","4",Viernes,2.0,5040
106,Facturas,Facturas-Medialunas,Local,"2024-01-26","11","11","4",Viernes,2.0,6516
281,Panaderia,Frances,Local,"2024-01-26","11","11","4",Viernes,1.0,6516
232,Unknow,Sand de miga de JyQ ind,Local,"2024-01-26","11","11","4",Viernes,3.0,6516
281,Panaderia,Frances,Local,"2024-01-26","11","11","4",Viernes,1.0,7200
112,Pan Sandwich,Pan de Pancho x 2,Local,"2024-01-26","11","11","4",Viernes,2.0,7200
111,Pan Sandwich,Pan Hamburguesa x 2,Local,"2024-01-26","11","11","4",Viernes,2.0,7200
106,Facturas,Facturas-Medialunas,Local,"2024-01-26","11","11","4",Viernes,2.0,2097
281,Panaderia,Frances,Local,"2024-01-26","11","11","4",Viernes,1.0,2097
106,Facturas,Facturas-Medialunas,Local,"2024-01-26","11","11","4",Viernes,2.0,810
112,Pan Sandwich,Pan de Pancho x 2,Local,"2024-01-26","11","11","4",Viernes,3.0,16080
106,Facturas,Facturas-Medialunas,Local,"2024-01-26","11","11","4",Viernes,24.0,16080
106,Facturas,Facturas-Medialunas,Local,"2024-01-26","11","11","4",Viernes,12.0,16080
112,Pan Sandwich,Pan de Pancho x 2,Local,"2024-01-26","12","12","4",Viernes,1.0,6210
232,Unknow,Sand de miga de JyQ ind,Local,"2024-01-26","12","12","4",Viernes,1.0,6210
167,Cuadrados,Cuadrador Brownie,Local,"2024-01-26","12","12","4",Viernes,1.0,6210
123,Cookies,Cookies Marmolado 200gr,Local,"2024-01-26","12","12","4",Viernes,1.0,6210
280,Cookies,Cookies de Naranja 200gr,Local,"2024-01-26","12","12","4",Viernes,1.0,3330
129,Cookies,Cookies de Chocolate 200gr,Local,"2024-01-26","12","12","4",Viernes,1.0,3330
260,Unknow,Delivery,Canela Y Miel,"2024-01-26","12","12","4",Viernes,1.0,47987
155,Budines,Budin de Coco,Canela Y Miel,"2024-01-26","12","12","4",Viernes,3.0,47987
154,Budines,Budin de Zanahoria,Canela Y Miel,"2024-01-26","12","12","4",Viernes,3.0,47987
139,Cookies,Palmeritas 200gr,Canela Y Miel,"2024-01-26","12","12","4",Viernes,6.0,47987
342,Unknow,chipa x250g,Canela Y Miel,"2024-01-26","12","12","4",Viernes,10.0,47987
131,Pepas,Pepas de Membrillo 200gr,Canela Y Miel,"2024-01-26","12","12","4",Viernes,6.0,47987
141,Cookies,Coquitos 200gr,Canela Y Miel,"2024-01-26","12","12","4",Viernes,10.0,47987
281,Panaderia,Frances,Local,"2024-01-26","12","12","4",Viernes,1.0,730
110,Pan Sandwich,Pan Chip x 250gr,Local,"2024-01-26","12","12","4",Viernes,1.0,18063
281,Panaderia,Frances,Local,"2024-01-26","12","12","4",Viernes,1.0,18063
101,Criollos,Criollos,Local,"2024-01-26","12","12","4",Viernes,1.0,18063
189,Pastas,Sorrentinos Jamon/Muzza,Local,"2024-01-26","12","12","4",Viernes,4.0,18063
156,Alfajores,Alfajorcitos Maicena 200gr,Local,"2024-01-26","12","12","4",Viernes,1.0,12195
154,Budines,Budin de Zanahoria,Local,"2024-01-26","12","12","4",Viernes,1.0,12195
107,Pan Molde,Pan Molde Blanco,Local,"2024-01-26","12","12","4",Viernes,2.0,12195
110,Pan Sandwich,Pan Chip x 250gr,Local,"2024-01-26","12","12","4",Viernes,2.0,12195
131,Pepas,Pepas de Membrillo 200gr,Local,"2024-01-26","16","16","4",Viernes,1.0,11250
280,Cookies,Cookies de Naranja 200gr,Local,"2024-01-26","16","16","4",Viernes,1.0,11250
125,Cookies,Cookies de Limon 200gr,Local,"2024-01-26","16","16","4",Viernes,1.0,11250
228,Unknow,Pan de campo,Local,"2024-01-26","16","16","4",Viernes,1.0,11250
161,Cuadrados,Pasta Frola Membrillo,Local,"2024-01-26","16","16","4",Viernes,1.0,11250
330,Budines,Budin SIN LACTOSA,Local,"2024-01-26","16","16","4",Viernes,1.0,11250
330,Budines,Budin SIN LACTOSA,Local,"2024-01-26","16","16","4",Viernes,1.0,2565
107,Pan Molde,Pan Molde Blanco,Local,"2024-01-26","16","16","4",Viernes,1.0,2160
112,Pan Sandwich,Pan de Pancho x 2,Local,"2024-01-26","16","16","4",Viernes,1.0,13095
106,Facturas,Facturas-Medialunas,Local,"2024-01-26","16","16","4",Viernes,1.0,13095
121,Panaderia,Talitas/Chalitas con Semillas,Local,"2024-01-26","16","16","4",Viernes,2.0,13095
163,Cuadrados,Cuadrados Coco con Dulce Leche,Local,"2024-01-26","16","16","4",Viernes,2.0,13095
107,Pan Molde,Pan Molde Blanco,Local,"2024-01-26","16","16","4",Viernes,2.0,13095
106,Facturas,Facturas-Medialunas,Local,"2024-01-26","17","17","4",Viernes,4.0,1440
120,Panaderia,Talitas/Chalitas sin Semillas,Local,"2024-01-26","18","18","4",Viernes,1.0,4005
114,Pizzetas,Pizzetas x2,Local,"2024-01-26","18","18","4",Viernes,2.0,4005
363,Unknow,Fajitas,Local,"2024-01-26","18","18","4",Viernes,1.0,7208
238,Pan Sandwich,Sand de pebete,Local,"2024-01-26","18","18","4",Viernes,1.0,7208
147,Budines,Budines de Limon,Local,"2024-01-26","18","18","4",Viernes,1.0,7208
281,Panaderia,Frances,Local,"2024-01-26","18","18","4",Viernes,1.0,7208
107,Pan Molde,Pan Molde Blanco,Local,"2024-01-26","18","18","4",Viernes,1.0,2160
152,Budines,Postre Budin de Pan,Local,"2024-01-26","18","18","4",Viernes,1.0,3645
363,Unknow,Fajitas,Local,"2024-01-26","18","18","4",Viernes,1.0,5259
281,Panaderia,Frances,Local,"2024-01-26","18","18","4",Viernes,1.0,5259
201,Pan Sandwich,Pan de lomo x2,Local,"2024-01-26","19","19","4",Viernes,2.0,6165
111,Pan Sandwich,Pan Hamburguesa x 2,Local,"2024-01-26","19","19","4",Viernes,1.0,6165
114,Pizzetas,Pizzetas x2,Local,"2024-01-26","19","19","4",Viernes,2.0,6165
281,Panaderia,Frances,Local,"2024-01-26","19","19","4",Viernes,1.0,1400
119,Chipa,Chipa,Local,"2024-01-26","19","19","4",Viernes,1.0,6975
127,Cookies,Cookies de Coco 200gr,Local,"2024-01-26","19","19","4",Viernes,1.0,6975
108,Pan Molde,Pan Molde Integral,Local,"2024-01-26","19","19","4",Viernes,2.0,6975
282,Criollos,Criollos x 200 (promo),Local,"2024-01-26","19","19","4",Viernes,1.0,8010
106,Facturas,Facturas-Medialunas,Local,"2024-01-26","19","19","4",Viernes,1.0,8010
106,Facturas,Facturas-Medialunas,Local,"2024-01-26","19","19","4",Viernes,1.0,8010
110,Pan Sandwich,Pan Chip x 250gr,Local,"2024-01-26","19","19","4",Viernes,2.0,8010
114,Pizzetas,Pizzetas x2,Local,"2024-01-26","19","19","4",Viernes,2.0,8010
161,Cuadrados,Pasta Frola Membrillo,Local,"2024-01-26","19","19","4",Viernes,1.0,1360
109,Pan Sandwich,Pan Baguette x2,Local,"2024-01-26","19","19","4",Viernes,2.0,1710
114,Pizzetas,Pizzetas x2,Local,"2024-01-26","19","19","4",Viernes,2.0,2385
106,Facturas,Facturas-Medialunas,Local,"2024-01-26","19","19","4",Viernes,6.0,4905
278,Unknow,Pizzeta de muzza y jamón,Local,"2024-01-26","19","19","4",Viernes,1.0,4905
282,Criollos,Criollos x 200 (promo),Local,"2024-01-27","08","08","4",Sabado,2.0,14475
112,Pan Sandwich,Pan de Pancho x 2,Local,"2024-01-27","08","08","4",Sabado,3.0,14475
228,Unknow,Pan de campo,Local,"2024-01-27","08","08","4",Sabado,2.0,14475
348,Unknow,Chipa promo x 200g,Local,"2024-01-27","08","08","4",Sabado,2.0,14475
110,Pan Sandwich,Pan Chip x 250gr,Local,"2024-01-27","08","08","4",Sabado,2.0,14475
106,Facturas,Facturas-Medialunas,Local,"2024-01-27","08","08","4",Sabado,6.0,2040
106,Panaderia,Facturas-Medialunas,Local,"2024-01-27","08","08","4",Sabado,2.0,810
106,Facturas,Facturas-Medialunas,Local,"2024-01-27","08","08","4",Sabado,1.0,1488
106,Facturas,Facturas-Medialunas,Local,"2024-01-27","08","08","4",Sabado,3.0,1488
260,Unknow,Delivery,Dulce Miga,"2024-01-27","08","08","4",Sabado,1.0,31680
281,Panaderia,Frances,Dulce Miga,"2024-01-27","08","08","4",Sabado,1.0,31680
106,Facturas,Facturas-Medialunas,Dulce Miga,"2024-01-27","08","08","4",Sabado,60.0,31680
106,Panaderia,Facturas-Medialunas,Local,"2024-01-27","08","08","4",Sabado,2.0,1445
106,Facturas,Facturas-Medialunas,Local,"2024-01-27","08","08","4",Sabado,2.0,1445
121,Panaderia,Talitas/Chalitas con Semillas,Local,"2024-01-27","08","08","4",Sabado,1.0,1755
159,Alfajores,Alfajor Coco,Gabriela ,"2024-01-27","09","09","4",Sabado,6.0,102080
158,Alfajores,Alfajor Chocolate Negro,Gabriela ,"2024-01-27","09","09","4",Sabado,6.0,102080
157,Alfajores,Alfajor de Maicena,Gabriela ,"2024-01-27","09","09","4",Sabado,10.0,102080
342,Unknow,chipa x250g,Gabriela ,"2024-01-27","09","09","4",Sabado,12.0,102080
332,Unknow,Criollo 250 grs ,Gabriela ,"2024-01-27","09","09","4",Sabado,6.0,102080
278,Unknow,Pizzeta de muzza y jamón,Gabriela ,"2024-01-27","09","09","4",Sabado,6.0,102080
277,Unknow,Pizzeta de muzza,Gabriela ,"2024-01-27","09","09","4",Sabado,10.0,102080
238,Pan Sandwich,Sand de pebete,Gabriela ,"2024-01-27","09","09","4",Sabado,10.0,102080
232,Unknow,Sand de miga de JyQ ind,Gabriela ,"2024-01-27","09","09","4",Sabado,10.0,102080
106,Panaderia,Facturas-Medialunas,Gabriela ,"2024-01-27","09","09","4",Sabado,16.0,102080
106,Facturas,Facturas-Medialunas,Gabriela ,"2024-01-27","09","09","4",Sabado,12.0,102080
122,Panaderia,Galletitas de Queso 100gr,Local,"2024-01-27","10","10","4",Sabado,1.0,2745
106,Facturas,Facturas-Medialunas,Local,"2024-01-27","10","10","4",Sabado,1.0,2745
119,Chipa,Chipa,Local,"2024-01-27","10","10","4",Sabado,1.0,2745
190,Pastas,Sorrentinos calabaza/remolacha masa espinaca,Local,"2024-01-27","10","10","4",Sabado,1.0,3000
127,Cookies,Cookies de Coco 200gr,Local,"2024-01-27","10","10","4",Sabado,1.0,2322
101,Criollos,Criollos,Local,"2024-01-27","10","10","4",Sabado,1.0,2322
147,Budines,Budines de Limon,Local,"2024-01-27","10","10","4",Sabado,1.0,5850
232,Unknow,Sand de miga de JyQ ind,Local,"2024-01-27","10","10","4",Sabado,2.0,5850
108,Pan Molde,Pan Molde Integral,Local,"2024-01-27","10","10","4",Sabado,2.0,4680
107,Pan Molde,Pan Molde Blanco,Local,"2024-01-27","10","10","4",Sabado,2.0,3600
161,Cuadrados,Pasta Frola Membrillo,Local,"2024-01-27","10","10","4",Sabado,1.0,1360
106,Facturas,Facturas-Medialunas,Local,"2024-01-27","11","11","4",Sabado,3.0,1215
201,Pan Sandwich,Pan de lomo x2,Local,"2024-01-27","11","11","4",Sabado,2.0,1890
348,Unknow,Chipa promo x 200g,Local,"2024-01-27","11","11","4",Sabado,1.0,1300
106,Facturas,Facturas-Medialunas,Local,"2024-01-27","11","11","4",Sabado,2.0,1785
106,Facturas,Facturas-Medialunas,Local,"2024-01-27","11","11","4",Sabado,3.0,1785
230,Pastas,Disco de emp criollas x 12u,Local,"2024-01-27","11","11","4",Sabado,2.0,3960
108,Pan Molde,Pan Molde Integral,Local,"2024-01-27","11","11","4",Sabado,1.0,1950
139,Cookies,Palmeritas 200gr,Local,"2024-01-27","12","12","4",Sabado,1.0,6250
131,Pepas,Pepas de Membrillo 200gr,Local,"2024-01-27","12","12","4",Sabado,1.0,6250
122,Panaderia,Galletitas de Queso 100gr,Local,"2024-01-27","12","12","4",Sabado,1.0,6250
106,Facturas,Facturas-Medialunas,Local,"2024-01-27","12","12","4",Sabado,4.0,6250
106,Facturas,Facturas-Medialunas,Local,"2024-01-27","12","12","4",Sabado,3.0,1020
348,Unknow,Chipa promo x 200g,Local,"2024-01-27","12","12","4",Sabado,1.0,2556
281,Panaderia,Frances,Local,"2024-01-27","12","12","4",Sabado,1.0,2556
111,Pan Sandwich,Pan Hamburguesa x 2,Local,"2024-01-27","12","12","4",Sabado,1.0,1575
348,Unknow,Chipa promo x 200g,Local,"2024-01-27","12","12","4",Sabado,1.0,2700
106,Facturas,Facturas-Medialunas,Local,"2024-01-27","12","12","4",Sabado,2.0,2700
106,Facturas,Facturas-Medialunas,Local,"2024-01-27","12","12","4",Sabado,2.0,2700
122,Panaderia,Galletitas de Queso 100gr,Local,"2024-01-27","12","12","4",Sabado,1.0,9000
121,Panaderia,Talitas/Chalitas con Semillas,Local,"2024-01-27","12","12","4",Sabado,2.0,9000
108,Pan Molde,Pan Molde Integral,Local,"2024-01-27","12","12","4",Sabado,2.0,9000
106,Facturas,Facturas-Medialunas,Local,"2024-01-27","12","12","4",Sabado,2.0,5256
120,Panaderia,Talitas/Chalitas sin Semillas,Local,"2024-01-27","12","12","4",Sabado,1.0,5256
281,Panaderia,Frances,Local,"2024-01-27","12","12","4",Sabado,1.0,5256
161,Cuadrados,Pasta Frola Membrillo,Local,"2024-01-27","12","12","4",Sabado,1.0,1360
340,Unknow,Velas,Local,"2024-01-27","16","16","4",Sabado,1.0,13500
348,Unknow,Chipa promo x 200g,Local,"2024-01-27","16","16","4",Sabado,1.0,13500
166,Cuadrados,Tarta individual Cabsha,Local,"2024-01-27","16","16","4",Sabado,2.0,13500
159,Alfajores,Alfajor Coco,Local,"2024-01-27","16","16","4",Sabado,1.0,13500
218,Unknow,Postre Chesscake de Frutos Rojos,Local,"2024-01-27","16","16","4",Sabado,1.0,13500
170,Postres,Alpina de chocolate/ DDL,Local,"2024-01-27","16","16","4",Sabado,3.0,13500
106,Facturas,Facturas-Medialunas,Local,"2024-01-27","16","16","4",Sabado,1.0,3150
162,Masas Secas,Masas Secas,Local,"2024-01-27","16","16","4",Sabado,1.0,3150
110,Pan Sandwich,Pan Chip x 250gr,Local,"2024-01-27","16","16","4",Sabado,1.0,3150
106,Facturas,Facturas-Medialunas,Local,"2024-01-27","16","16","4",Sabado,4.0,1530
101,Criollos,Criollos,Local,"2024-01-27","18","18","4",Sabado,1.0,8325
